InvoiceNo,InvoiceTotal
561634,65.4
561675,119.64000000000001
C562048,-3.3
563202,46.65
563429,334.34000000000003
563950,1127.0199999999998
564169,424.8
C564486,-525.23
564503,331.26
561651,1634.5400000000009
C562116,-2.08
C562124,-39.699999999999996
562967,327.12
563200,148.32000000000002
563556,301.5
C563751,-5.0
564187,237.20999999999995
564219,786.84
564360,530.2199999999998
561094,513.6400000000001
561709,148.21000000000004
561712,244.94000000000005
561797,795.7999999999998
C562799,-3.3
564745,259.93
560919,430.0
561236,908.46
561514,383.65999999999997
561804,417.94
562589,107.64
562805,3.59
562935,1253.0499999999997
563183,860.9799999999999
563201,93.16000000000001
560754,310.82
561671,1746.7199999999998
562545,137.76
C564081,-1642.5
564365,111.87
564369,356.64
561035,244.79999999999998
561047,194.48000000000002
562210,617.45
562218,1106.9600000000005
562727,462.06000000000006
563075,252.1
563560,103.19999999999999
563703,138.97999999999996
563845,303.55999999999995
563896,407.4
563907,316.98
564656,285.1600000000001
560908,86.24000000000001
C562206,-3.3
562442,98.15999999999998
562946,2500.0
563110,509.08
563543,685.6099999999997
563745,1394.5800000000002
C564340,-4527.65
564438,496.29999999999995
C564492,-273.96999999999997
561063,174.0
561537,469.30999999999995
561541,0.0
562224,611.24
562381,638.02
562688,1519.9899999999989
562775,494.6
562851,90.39999999999999
563096,324.7199999999999
563435,596.9800000000001
563747,481.6
563819,1708.68
C564493,-30.55
561503,0.0
561601,340.79999999999995
561614,633.0699999999999
561615,358.64
561653,304.93999999999994
561660,0.0
561955,35.1
562162,158.42999999999998
562807,1124.1899999999996
562878,120.84000000000006
563227,640.14
563370,323.44
563684,928.08
563705,307.4899999999999
563858,351.29999999999995
C564084,-7.5
564332,354.62
561102,376.24
561498,0.0
561903,298.38000000000005
562387,312.95
563955,82.98
C564094,-13.8
564367,242.15000000000003
560819,0.0
561009,489.59999999999997
561694,375.0
C561725,-6.15
C562876,-2.95
563248,190.15000000000006
563366,149.60000000000002
563732,1000.8799999999999
C564491,-14.4
561081,148.96
561193,87.4
561595,897.8000000000001
561650,444.9000000000001
561654,356.89
562260,452.79999999999995
C562423,-39.65
C562802,-10.74
562973,1234.0
563236,11.9
563657,54.199999999999996
564041,34.0
564052,247.42000000000004
C564183,-73.24
564256,624.4300000000003
560862,287.83000000000004
561394,144.8
561885,324.09999999999985
562038,219.2
562366,117.47999999999999
562592,263.19
563589,2240.0
563911,435.98
564170,275.82000000000005
560830,0.0
C561588,-11.9
561916,250.0
562385,0.0
562446,118.80000000000001
C562594,-53.519999999999996
562767,282.23
562778,213.60000000000002
C562962,-8.7
563532,3256.88
564042,247.09
C564218,-20.4
564628,7.5
564665,1.1
564669,76.32000000000001
564723,169.38
564740,196.92999999999998
560721,29.759999999999998
C560825,-367.38
C561011,-3.15
561105,414.2500000000001
561252,0.0
561719,331.9
562164,0.0
562776,174.64999999999998
563709,371.56
C564281,-21.27
564351,1187.74
561378,134.38
561476,0.0
562106,122.46999999999997
563437,257.6
563566,549.3199999999999
563706,429.42999999999995
564357,302.96000000000004
564429,75.36
561045,124.71
561354,0.0
561389,411.08000000000004
561516,3.95
562222,832.4999999999999
563230,334.8500000000001
C563604,-14.95
563919,122.27999999999999
564307,92.30000000000001
560853,460.69999999999993
561092,288.49999999999994
C561232,-15.600000000000001
561502,1044.2
562549,498.17
562774,326.4
562923,340.9
563175,339.3
563177,65.0
563234,213.85
564043,190.06000000000006
564221,5064.8
564716,352.23
C560818,-7.47
560859,87.30000000000001
561517,533.0800000000002
561642,339.2399999999999
561648,196.87999999999997
561678,111.16000000000003
561807,335.45000000000005
562342,199.74
562912,205.32
562931,222.48
563091,292.87000000000006
563150,306.33
563357,50.0
563384,168.14999999999998
563843,108.94
C564494,-83.83
C561233,-29.009999999999998
562037,336.40000000000003
562376,300.36000000000007
562612,226.92999999999998
C563240,-3.4799999999999995
563939,114.94
564077,148.57
564186,524.0999999999999
564324,1304.4399999999998
564383,248.60000000000002
C564487,-11.52
560783,676.8
561029,412.93000000000006
561044,357.4
C562144,-15.0
562548,0.0
564181,327.92999999999995
561384,60.7
561467,151.95
562894,248.35
562920,40.599999999999994
563923,157.8
564051,278.13
564561,957.24
564742,154.01999999999998
C561238,-6.6
561353,208.2
561704,111.17000000000002
561952,59.39999999999999
562107,500.24
562233,114.77000000000002
562948,101.76
C563068,-6.25
563356,310.87
563508,308.08
C563586,-9.899999999999999
563733,574.3100000000001
563844,310.82
564049,319.55
560736,345.14
560858,295.79999999999995
561004,304.87
562096,189.94
562350,39.9
C562726,-8.05
563112,304.63
563245,411.7000000000001
563546,395.36999999999995
563927,199.21999999999994
564306,1142.8799999999999
C564427,-36.82
564434,628.3799999999999
564721,312.98
560856,421.7
560993,20.099999999999998
561077,868.49
561249,0.0
C561464,-26.05
561647,3301.380000000001
562133,112.09
C562149,-7.94
562530,16.92
562929,126.3
563300,238.00000000000003
563430,844.7300000000001
C563433,-9.15
563614,21880.439999999995
563662,453.0100000000001
563750,300.4200000000001
563893,27.36
564037,163.72000000000003
564205,6.95
560701,299.2800000000001
562036,99.60000000000001
562604,301.6
562730,477.46
C563109,-21.7
563447,0.0
563930,10.02
564226,184.26
560827,252.45000000000002
561322,301.98
C561587,-6.75
561687,14.850000000000001
562131,490.8700000000002
562259,85.2
562932,282.96999999999997
563022,318.65000000000003
563099,150.6
563552,267.15
563700,0.0
C564478,-9.9
564629,940.8
C564748,-113.72999999999999
C561586,-11.5
561808,362.0
562202,526.22
563098,1396.66
563213,273.02
563696,170.54000000000002
564354,17.4
564439,115.34
564536,394.2799999999999
564539,353.85999999999996
564560,105.0
561531,558.25
561540,0.0
562275,511.03000000000014
562581,113.79
C562954,-12.8
563103,159.20000000000002
563148,0.0
563367,303.83
563722,355.21999999999997
564227,365.81999999999994
564330,213.55000000000004
564747,391.30999999999995
560841,2569.5500000000006
560918,813.8900000000002
561023,354.24
561326,0.0
561668,0.0
561674,0.0
562024,1580.5200000000013
562518,272.56
562569,104.51
563580,291.5300000000001
564534,106.03000000000003
560887,2064.8
560939,0.0
561626,400.37
562098,20.8
562103,24.599999999999998
562602,981.3799999999995
562649,211.84999999999997
563354,141.78000000000003
563411,201.6
563450,741.4000000000001
C563595,-11.75
563839,113.5
564089,291.4
564184,767.0200000000001
564231,121.36999999999999
564432,510.32
560992,224.94
561075,185.00000000000003
561355,968.4000000000001
561490,0.0
561750,308.7100000000001
561887,309.14
561899,462.78
563576,146.18999999999997
C563693,-11.55
563694,196.10000000000002
563697,162.79000000000008
563728,191.08999999999997
563736,336.24
C563918,-1.45
564016,307.66
564039,511.95999999999987
564086,160.0
C564204,-3.39
564312,3744.0
564317,310.76000000000005
564516,1019.6699999999997
564583,432.0
560693,119.18
560716,1532.7600000000002
561093,1358.3900000000006
561609,0.0
561799,241.62000000000003
561812,0.0
564161,241.09000000000003
561219,301.20000000000005
C561598,-4.95
561919,0.0
C562041,-15.0
562732,307.56
C562958,-3.25
563854,623.92
564023,125.7
564648,581.8200000000002
561191,299.4
561226,222.83100000000005
561383,445.8500000000001
561513,1115.7799999999995
561526,0.0
561585,141.15
561863,411.74
562166,595.2599999999999
562216,99.1
562716,1388.92
563108,0.0
563181,161.40000000000003
563477,170.39000000000007
563498,310.9800000000001
C563593,-206.4
C563655,-365.15999999999997
564272,640.0
564535,404.79999999999995
C564655,-58.10000000000001
560729,5433.569999999998
C561234,-10.2
561706,177.60000000000002
561707,15.0
563029,899.3600000000001
563818,382.3
564141,552.6
564484,158.36
564752,1862.6999999999998
560882,312.5900000000001
561005,134.44
561542,532.9799999999999
561652,0.0
561871,377.29
C561966,-4.13
562128,444.2200000000001
C562367,-3.75
562784,224.12000000000012
563088,43.489999999999995
563351,1706.88
563557,3160.840000000003
563771,149.06
564202,57.5
564480,318.91999999999996
561228,118.8
563097,316.99
563173,528.0
563847,166.57
564530,312.5
560833,205.65999999999997
560930,325.44
560988,356.0
561557,0.0
561599,47.7
561732,138.16
561868,188.54
562459,757.2
562555,301.35999999999996
C562709,-29.490000000000002
563358,231.75000000000003
564158,250.85999999999999
560722,0.0
560921,322.66999999999996
561244,100.82
561532,650.64
561688,310.07
562276,954.0000000000002
562344,151.2
562417,1691.3800000000012
562883,6.300000000000001
563164,505.79999999999995
563735,366.73999999999995
563764,113.05000000000001
564361,22.5
564670,1130.9499999999996
560713,160.79999999999995
561321,170.76000000000005
562019,457.60000000000014
562150,301.92
563739,240.66000000000003
563925,128.45000000000002
564047,10.5
564050,758.0500000000005
564308,442.89000000000016
564333,116.15999999999998
560807,480.17999999999984
560972,438.49999999999994
561095,449.7299999999999
561463,260.56000000000006
561500,0.0
561858,406.0
562017,759.5600000000001
562045,477.9100000000001
562104,3358.630000000001
C562661,-17.700000000000003
562708,347.75000000000006
562882,292.69
563436,17.0
563559,34.68
563622,188.09999999999997
563699,680.24
563734,255.52
C564138,-49.78999999999999
560901,746.5699999999999
C560912,-15.0
561024,693.37
561371,1083.060000000001
C561591,-9.95
561631,624.2199999999999
561702,520.8
C562121,-24.9
562431,47.290000000000006
562440,204.0
C562522,-13.45
562772,641.8499999999998
562783,251.96000000000004
562879,45.0
563137,153.85000000000002
A563185,11062.06
564188,114.06000000000002
564337,233.21000000000004
564346,887.4699999999997
564366,439.23
C561198,-43.75
561218,1191.6299999999999
561221,214.82
C561235,-6.699999999999999
561553,0.0
561629,1.6800000000000002
561894,494.26999999999913
561901,13464.26
561933,678.4699999999999
562109,465.56000000000006
562130,275.88
562712,425.24999999999983
562907,319.97
C563220,-24.799999999999997
563840,115.72
564054,3875.88
564056,440.75999999999993
564135,526.72
564229,0.0
C560910,-24.7
C561212,-12.75
561356,231.35000000000002
561484,0.0
563147,81.0
C563577,-2231.3
563615,302.74000000000007
564482,249.72000000000003
561368,36.5
562714,0.0
563575,2209.04
564554,157.18
561480,0.0
562002,800.7600000000001
562528,946.75
C562793,-57.6
562846,4318.929999999999
560776,408.25000000000006
C560904,-8.95
C561019,-30.599999999999998
561096,273.8
561217,1685.6400000000006
C561606,-2.1
561820,1535.98
562101,1595.4799999999996
C562111,-3.75
562588,1.95
C562601,-15.84
C563223,-21.349999999999998
563352,450.05
563573,2.95
563742,272.0
564044,157.11
C564142,-5.35
564190,375.18999999999994
C564213,-7.33
564314,244.64999999999998
560715,132.95000000000002
560731,163.68000000000004
560845,301.26
560938,1584.3600000000006
561003,23.8
561048,761.76
C561104,-8.850000000000001
561324,295.64
561800,151.76000000000002
561806,322.40000000000003
561925,306.1
C562142,-14.56
562437,447.93
563161,211.88
564088,563.6399999999999
564220,0.0
C564490,-2.73
564544,138.14000000000001
560927,572.9300000000001
561325,449.86999999999995
561565,0.0
561611,249.38
561708,130.2
562274,360.81
563016,710.1999999999998
563217,188.40000000000003
563261,91.32000000000001
C563601,-3.75
563820,10.0
564048,40.8
564316,391.68
564713,103.24000000000001
560875,606.46
561333,12.75
562031,3226.129999999997
562125,111.35
562211,148.78000000000003
562461,260.62
563374,354.36
563626,702.8800000000002
563951,531.8
564729,292.52
560824,134.57
C560866,-46.2
561655,6591.6
561907,211.13999999999996
562047,16.7
C562687,-36.33
563180,212.64000000000001
563371,300.1
C563596,-19.9
564171,308.66
562881,409.61
563171,308.30999999999995
563912,962.09
563940,908.74
564222,239.90000000000003
564335,454.57999999999987
564626,498.48
561078,197.90000000000003
561206,302.71
C561210,-12.5
561220,427.23
562261,119.52000000000001
563656,325.9000000000001
564339,202.0
560977,422.4
561223,152.66
561488,375.12999999999994
562551,205.26999999999998
C563207,-16.83
563333,111.56000000000002
563565,946.7399999999998
563754,288.17999999999995
564198,150.44
564431,15.8
564717,130.8
561602,15.0
561663,0.0
C562119,-29.250000000000004
562157,767.0699999999998
562380,396.80999999999995
C563249,-0.72
563500,423.84
563921,15.9
564087,2653.949999999999
564172,631.7500000000003
C564214,-20.650000000000002
C560877,-49.95
561245,20.619999999999997
C561622,-9.9
562523,304.20000000000005
C562651,-15.0
562791,367.4600000000001
563026,306.81999999999994
563946,314.51
564067,39.900000000000006
561362,0.0
561527,0.0
561908,120.49999999999999
562390,0.0
562543,463.9
562937,1.65
C563536,-413.68
C563856,-33.15
563949,301.70000000000005
564147,765.9000000000003
560695,785.0
C560987,-4.25
560999,62.499999999999986
561002,325.44
561570,109.26
561715,308.02
561924,0.0
562424,12.75
562520,180.3
563018,250.36
563071,332.89000000000004
563621,485.64
563900,1432.0
564495,303.78
564532,725.6400000000001
564563,301.92
560934,374.28000000000003
561032,390.7
562272,83.10000000000001
562429,423.84
562453,234.54
C562617,-9.9
563030,185.61
563443,185.9
564189,312.66000000000025
564248,457.91999999999996
564310,2597.0
564557,80.18
561487,0.0
C561684,-16.5
561698,492.2799999999999
561802,161.67999999999998
561892,97.32000000000001
561917,228.9400000000001
562670,829.9600000000003
562892,302.25
563216,278.4599999999999
563434,520.9300000000001
563674,338.12
563756,668.5799999999997
562143,2353.0
562355,133.20000000000002
562447,492.0
A563187,-11062.06
563727,367.2
C564545,-2.5
C561061,-6.75
561658,347.3499999999999
561665,0.0
561866,115.08
561900,638.19
C562221,-452.42
562445,355.56
562701,480.6000000000001
563522,544.8100000000001
564381,76.32000000000001
564640,388.1199999999999
560717,0.0
560914,310.93
C560932,-6.25
561390,239.00000000000006
561697,139.6
561905,178.5
562608,3315.070000000001
562806,105.1
563652,0.0
563836,69.28
C560905,-9.870000000000001
561090,180.98
561288,136.29
561361,0.0
C561604,-14.850000000000001
561691,13.810000000000002
562465,630.5
562542,314.69
562771,657.4
C562848,-19.8
563211,330.28000000000003
C563219,-18.15
563404,3209.150000000002
563445,0.0
563619,330.44000000000005
564057,507.9999999999999
564065,1654.3100000000002
C564331,-18.0
564359,305.6299999999998
564635,551.03
564739,174.82999999999998
C560823,-21.9
560892,877.3599999999996
561082,5.04
561195,564.0299999999996
561904,304.56
561968,228.99999999999997
562105,174.10999999999999
562527,307.8
C562648,-8.62
562933,2697.530000000003
563943,540.9200000000001
564095,165.58000000000004
C564711,-11.75
561103,0.0
561110,0.0
C561590,-25.5
561861,458.94
562277,190.35
562841,392.05999999999995
562955,16677.260000000002
563078,480.65000000000003
563243,57.0
563244,0.0
C563603,-15.7
563833,315.5
563909,857.0000000000001
563915,186.62000000000003
564353,1564.7
564552,691.21
564572,577.94
564641,162.48000000000002
564667,0.0
561006,469.90000000000015
C561619,-3.3
561795,677.8999999999995
561898,1325.2299999999998
562214,301.17
562340,407.38000000000005
562352,0.0
562393,1019.44
563191,326.75
563638,1964.8500000000004
564529,153.0
564714,35.400000000000006
560728,348.29
560791,116.81
561026,178.80999999999997
561118,127.95
561485,252.22
561618,263.32
561632,425.31999999999994
C561682,-48.65
561815,41.6
561914,182.66
562540,817.4399999999995
562591,46.559999999999995
562924,98.38
C562953,-18.35
563246,695.26
563288,1161.0700000000002
563903,206.6899999999999
564058,230.98
C564592,-13.16
564649,15.0
564726,301.93
560894,751.7500000000001
560937,218.55999999999986
561037,612.1000000000001
561470,204.75
561639,0.0
561801,187.18
561877,483.63000000000005
C562126,-14.850000000000001
562576,228.57999999999998
C562910,-4.64
561084,265.2699999999999
561120,187.20000000000002
561334,111.85999999999999
561876,149.02
562135,0.0
562262,66.0
562343,376.32
562844,757.0699999999999
562980,1552.6000000000006
563548,234.00000000000003
563579,1.25
564109,34.56
564376,335.52
560737,0.0
561453,353.76
561710,188.01999999999995
562434,229.5
562590,53.519999999999996
563033,140.84
563347,234.17
563937,817.89
564372,1114.5199999999995
564650,6429.639999999999
560974,508.2499999999999
560975,167.4
561597,126.6
561711,532.8
562384,0.0
562849,307.22
563070,349.02000000000004
564062,931.4999999999999
564185,13.600000000000001
560870,375.26
560928,425.96
561087,261.42
561366,310.72
561395,358.7
561818,147.07
561918,0.0
562173,460.4299999999999
C564232,-15.6
564741,642.4200000000001
560805,120.0
561207,7.040000000000001
561603,306.34999999999997
562451,206.9
C562952,-125.77999999999999
563074,9349.72
C563107,-36.050000000000004
C563483,-18.5
C563612,-3.75
563755,306.81
564304,130.03
564437,472.5399999999999
564738,44.370000000000005
560873,563.07
561332,593.7399999999998
561544,305.00000000000006
561693,358.8199999999999
562205,310.33000000000004
562930,354.68000000000006
563101,0.0
C563375,-63.94
563547,619.35
563947,252.90000000000003
560692,111.04000000000006
C561083,-43.559999999999995
561494,0.0
561656,330.59999999999997
561677,112.56
562156,310.0200000000001
562313,496.24
563192,311.20000000000005
563254,81.6
563376,335.2000000000002
563549,4109.720000000003
563712,311.7799999999999
564055,307.8
564334,213.9
564631,346.00999999999993
561062,19.5
561430,360.53999999999996
561662,192.34
562199,174.00000000000003
562599,194.51
563105,0.0
C563537,-793.32
564433,338.54
564553,163.8
564644,0.0
564754,2026.730000000001
561000,3.3
561020,310.88
561049,147.12
562114,1270.4200000000003
C562188,-179.0
562201,166.72
563710,52.54
564040,57.199999999999996
C564131,-16.95
C561379,-3.75
561646,477.6
561915,781.1899999999999
562129,988.3399999999998
562578,79.0
563238,630.42
563931,833.3200000000002
564075,89.44
560742,312.8999999999999
561190,113.95
561743,221.8
561909,301.14
562389,199.7
562452,233.22
562455,320.3
562457,593.3500000000005
562535,319.32000000000005
562603,106.91000000000001
563205,338.05999999999995
563561,776.28
563718,506.9000000000001
563821,301.47999999999996
563905,313.34999999999997
560890,0.0
561055,201.6
561399,1049.3799999999999
561512,223.3899999999999
561528,498.0400000000001
562454,312.14
562713,576.8399999999999
C562961,-48.85000000000001
563362,191.13999999999996
563748,310.7900000000001
563846,398.7
563852,165.95
563892,21.6
564148,98.88000000000001
564197,449.5599999999999
560777,353.52000000000004
560886,675.0
561033,383.12
561080,302.53999999999985
561250,0.0
561282,0.0
561664,569.04
561926,1866.4300000000003
C562016,-4.5600000000000005
562023,258.75
562593,662.0300000000002
C563197,-3.75
563723,346.20000000000005
563913,458.90000000000003
563920,453.11
564096,309.5
564329,96.75
564573,110.85000000000004
564479,470.4000000000001
560925,1665.2
561056,133.76
561920,0.0
562132,583.24
562436,2.25
C562803,-4.6
C563570,-24.380000000000003
564200,84.68999999999998
564430,466.74
564565,812.02
561098,558.4899999999999
561284,87.96000000000001
561489,0.0
561714,113.25000000000001
561911,1089.18
562053,376.02
562255,14.040000000000001
563830,142.91000000000003
563928,739.4300000000004
564091,432.47999999999996
564137,654.15
564168,128.31
564309,83.58
C560903,-79.5
560929,53.790000000000006
560986,0.0
561067,99.96
561251,0.0
561481,0.0
562273,788.8700000000001
562284,324.52000000000004
562460,245.82999999999996
562596,325.51
563558,1544.0099999999995
564735,627.6399999999993
561872,37.400000000000006
561879,738.0600000000002
562264,1490.620000000001
562560,1572.7300000000005
563842,430.3500000000001
563932,39.6
561189,101.15
561869,172.96000000000004
561906,660.45
C562267,-23.6
563060,163.24
563427,193.47000000000003
563895,495.40000000000003
564660,748.8700000000002
560876,1159.0599999999997
561271,0.0
C561612,-2.5
C561703,-84.19
562908,457.25
563432,369.32999999999987
563685,131.85
564038,151.98
564046,1019.9999999999999
564326,112.10000000000001
564632,472.13
560991,890.0699999999998
561074,303.75
561108,0.0
561388,3680.4
561889,519.04
562287,78.56
562541,985.92
562782,115.5
562788,368.5
563102,0.0
564373,341.1
564661,537.7
560712,116.13
C560735,-990.0
560994,38.16
561690,356.9199999999999
561809,432.0
562148,218.27
562203,839.7600000000002
562347,167.32000000000005
562855,0.0
563533,182.97000000000014
563714,682.7699999999998
563720,326.01
564162,367.34000000000003
564224,330.74
564531,341.19
564558,410.54999999999995
C562911,-18.75
561076,402.08
561667,436.83
561673,0.0
562847,315.7199999999999
563242,498.48
C563459,-39.95
C564320,-9.95
564630,851.0900000000005
560719,0.0
C560909,-5.800000000000001
561113,822.8599999999999
C561229,-24.849999999999998
C561620,-9.9
561627,707.0899999999999
C562154,-16.6
562348,5162.74
562579,606.41
562768,257.48
C562797,-8.5
562850,2388.2
562917,432.0
563198,536.54
C563606,-48.849999999999994
563740,71.4
564076,408.0
C561370,-4.95
561466,160.20000000000002
562571,126.63000000000001
563239,68.08000000000001
563257,347.15999999999997
C563591,-5.0
563616,1536.0
564325,189.60000000000002
560897,139.20000000000002
561610,325.47
561644,648.72
561891,156.57999999999998
C562147,-18.35
562605,416.6500000000001
562853,213.14999999999998
564093,1103.1499999999996
564322,2736.9900000000002
561397,2606.4
561969,206.69000000000003
562430,270.52
562790,157.5
563015,0.0
563359,0.0
563686,637.6
563721,301.7
563731,102.95
560778,332.8899999999999
C561117,-120.0
561381,110.78
561465,259.0099999999998
561967,174.88000000000002
562158,536.5800000000002
562349,173.70000000000002
562462,520.1
562467,205.09999999999997
562580,262.45
562843,1718.7300000000012
562984,403.0499999999999
563349,210.85
563381,142.68
560978,480.62
562458,480.0
563199,151.00000000000003
563503,135.51
563901,13.25
564654,640.14
560755,343.35
561099,194.9
C561793,-11.850000000000001
561811,76.5
561912,181.16000000000003
562370,1062.8399999999997
562966,424.08000000000004
564364,32.82
564574,15.0
C560733,-990.0
560891,254.38
562534,809.11
C563224,-4.95
C564424,-17.0
561046,452.0
561462,313.5
C561810,-594.0
562025,227.0
C562223,-250.0
562269,251.94000000000005
C562514,-11.95
563206,155.92999999999998
563369,306.85999999999996
563451,104.7
563545,8.5
563658,644.96
563891,51.0
563944,1351.2199999999998
564201,509.34000000000003
564440,121.25000000000001
560710,26.02
561538,0.0
561878,189.83000000000004
562014,321.2900000000001
C562159,-17.4
563562,697.6
563914,324.83
564301,871.1999999999999
564614,130.98999999999998
560772,3105.080000000002
C561017,-15.8
561592,73.8
C561613,-28.2
C562030,-3.29
C562062,-4575.64
562152,205.10000000000002
562263,208.65
562388,168.31000000000003
C562425,-4.95
562466,251.26000000000005
562785,0.0
562968,325.32000000000005
563453,0.0
563680,372.25
C564435,-4.41
561483,0.0
561555,0.0
C562623,-5.0
562854,304.96000000000004
562891,107.1
562999,363.3299999999999
563260,50.279999999999994
C563553,-9.65
563926,400.2200000000001
561008,185.7
C561621,-46.65
561669,811.9
562553,1689.6600000000017
563348,434.74
563620,233.70000000000002
563834,326.44
564380,120.0
560820,146.66
560920,385.52
561242,1152.8
561246,208.95999999999998
561713,689.2700000000001
561896,408.33
562521,340.06
562964,642.3599999999999
C563535,-612.46
563850,138.68
563942,137.22
C564504,-16.5
564750,462.74999999999994
C564751,-15.75
560775,1.25
561509,10.850000000000001
561511,208.63
561884,139.98
C562375,-4345.1
562913,241.92000000000002
562949,759.1400000000001
563540,514.06
563597,4.25
561209,2511.400000000002
561382,199.04000000000002
C561886,-4.25
562112,165.24
562145,341.58
562947,403.05
563014,383.96
563017,489.85999999999996
563027,5.4
563256,519.98
563468,65.2
564060,453.78999999999996
C564212,-16.15
564371,308.2
561051,7138.120000000002
561065,101.05
561214,1412.7500000000011
561859,208.64999999999998
562146,614.7800000000001
562200,658.38
563093,1319.7800000000004
563162,339.26
561064,136.60000000000002
C561239,-12.299999999999999
561243,36.68
561522,15.45
561605,380.12
562163,308.43
C562889,-7.5
563353,905.5
563578,425.74999999999994
563746,279.76
C563838,-15.0
563981,13.2
564562,333.4400000000001
561393,165.0
561897,220.19999999999996
C562097,-33.760000000000005
562153,1004.8800000000001
562573,78.21000000000001
563822,315.9800000000001
C564063,-3.25
564196,15.0
564736,505.80000000000007
560792,685.5
560864,475.35999999999996
C560899,-30.0
561222,490.9999999999999
561369,1627.4800000000007
561873,2157.4999999999995
562426,29.700000000000003
562780,159.64000000000001
563902,358.0
564323,2275.0
561027,1468.3600000000001
C561225,-45.6
561387,196.86
561814,368.45000000000005
562137,221.04000000000002
563425,566.76
563499,115.5
563906,504.19
563933,548.97
563982,174.96
561030,265.86999999999995
561088,62.400000000000006
C561358,-110.1
561477,0.0
561600,407.5199999999998
562029,2327.0
562711,300.31
563174,337.0
564199,280.1699999999998
564318,136.68
560839,121.54000000000002
560906,173.8
C561012,-9.6
562609,175.2
562729,102.97999999999999
563383,15.0
563544,287.04
564061,1062.8800000000003
560726,102.82999999999998
561100,322.5300000000001
561101,241.92
561194,617.54
561803,185.56
562585,106.0
562586,316.38
563454,194.55
563737,163.42000000000002
560821,109.44999999999999
560889,0.0
561363,218.44000000000005
561372,13.31
562341,192.28
562378,943.0700000000002
562468,125.0
562574,611.59
562804,674.7
562939,660.7600000000001
563061,471.32
564019,463.82
564090,446.3899999999999
564355,394.09
561208,2007.4
562346,422.8200000000001
C562798,-12.75
563076,19150.65999999999
563095,305.3399999999999
563235,47.400000000000006
563365,17.0
563431,110.38
563935,366.1800000000001
564709,244.79999999999998
564712,385.47
C560990,-11.7
561327,0.0
561365,0.0
561633,10303.95
562018,687.0
563189,412.88
563204,164.95
563428,457.3099999999999
563501,20.3
563702,0.0
564638,278.73999999999995
564737,186.9
C560832,-4.95
C560869,-66.24
561686,505.25
561817,361.46000000000004
561913,8.29
562102,1490.8200000000002
562420,1691.3200000000002
C562515,-43.63
562598,309.06000000000006
562725,358.49
563241,1221.3999999999999
563510,760.8000000000002
C563607,-7.5
563660,237.60000000000002
564228,116.88
560723,384.9999999999997
561039,452.42
561695,365.1
562282,2022.6
562391,0.0
562717,1480.4100000000008
C562773,-63.2
563345,378.12
C563587,-10.5
C563752,-17.9
C564215,-4.25
564246,338.2
564485,284.55
564743,125.77000000000001
561535,311.32
562161,264.54999999999995
C562281,-38.050000000000004
562852,392.16999999999996
563021,255.74000000000007
563701,0.0
563744,333.93
564150,1436.4899999999998
564474,134.75
561320,191.88999999999996
561396,794.58
C562020,-6.6
562371,788.0399999999997
562416,301.92999999999995
563111,384.6
563170,243.21
564078,409.76
564140,415.1700000000001
564744,178.7
560879,64.02
561071,440.2600000000001
562207,1202.22
563032,256.88
563897,128.55
561091,217.44
561197,347.5499999999999
562490,155.79999999999998
562525,100.21
563502,580.0799999999999
563585,312.13999999999993
563650,0.0
564132,780.0
560878,201.17999999999992
560980,318.8
C561230,-1.65
561254,0.0
561583,385.14
563037,469.2499999999999
563237,273.72
563441,150.14999999999998
563476,429.11999999999995
563936,213.50000000000003
564059,325.79999999999995
564173,851.06
564537,154.24
561052,711.8400000000001
561170,150.85
561201,111.25
562379,203.78000000000003
563482,29.85
564149,300.90000000000003
560913,4.25
561147,317.82
562099,423.29999999999995
562138,647.75
562377,799.9399999999995
562529,29.58
562536,6.6
562787,208.34
563426,33.9
C563600,-81.92000000000002
563729,742.8
563910,377.25
563956,102.24
564378,562.69
564647,199.27999999999997
C561319,-6.84
561507,1214.81
561640,0.0
562042,919.61
562456,402.02
562531,102.1
562584,204.15000000000003
562621,364.26000000000005
562777,356.0
563444,687.0799999999999
563692,278.55
563741,298.6
564022,315.67999999999995
564034,316.02000000000004
564374,97.0
564377,156.50999999999996
564559,478.9600000000001
C560907,-12.450000000000001
560989,748.1400000000002
561007,649.4599999999999
561367,1557.3600000000001
561643,178.79999999999998
562123,870.0
563178,208.39000000000004
563952,679.2499999999999
564637,231.10000000000002
564645,0.0
C560822,-770.26
562583,141.17
562595,142.5
A563186,-11062.06
563195,1598.5700000000008
C563226,-15.95
563855,546.9000000000001
563916,393.14
564092,385.88
C564217,-36.0
564481,190.10000000000002
564496,319.06
560694,835.6500000000001
560700,157.70999999999995
560896,301.03
C561237,-8.7
561248,24.96
561499,0.0
562015,57.3
562093,326.22
C562992,-16.95
563094,668.5600000000003
563233,2.95
563262,626.0600000000001
563659,1459.12
564473,295.3
564643,301.92
560976,83.70000000000002
C561013,-23.75
561097,397.20000000000005
561111,734.0
561132,126.75
562365,117.30000000000003
562606,19.919999999999998
C562620,-6.7
562940,337.5
563012,272.96999999999974
563038,940.6399999999999
563210,245.67000000000004
563698,248.85000000000002
564021,24.03
564045,1047.12
560997,768.0199999999999
561115,252.4
561630,23.5
561816,116.93
562951,252.62
563025,1.69
563168,210.05
563355,467.41999999999985
563534,305.24000000000007
563584,703.1700000000001
C563598,-6.35
